spikerate ITI cue push reward
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.179603655851679 1 0 0 0
0 1 0 0 0
0.0809861867310246 1 0 0 0
0.365929389545272 1 0 0 0
0.200974332983606 1 0 0 0
0 1 0 0 0
0.328304588038009 1 0 0 0
0.975640490651131 1 0 0 0
3.94920000690036 1 0 0 0
7.01041118009016 1 0 0 0
8.68781108874828 1 0 0 0
8.60912731150165 1 0 0 0
7.13577777787577 1 0 0 0
4.96590063266922 1 0 0 0
4.40351614088286 1 0 0 0
4.16991717065684 1 0 0 0
3.2583991996944 1 0 0 0
1.69267507590121 1 0 0 0
1.04989841929637 1 0 0 0
0.320911785820499 1 0 0 0
0.179496921191458 1 0 0 0
0.160273959409096 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.127304625493707 1 0 0 0
0.20544343169604 1 0 0 0
0.107075364212506 1 0 0 0
0.0922480649023782 1 0 0 0
0.1472406584071 1 0 0 0
0.486260001707706 1 0 0 0
0.31559684430249 1 0 0 0
0.483421623357572 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
1.22475976968417 1 0 0 0
3.49529681261629 1 0 0 0
5.36249048309401 1 0 0 0
6.14132289774716 1 0 0 0
5.68271323572844 1 0 0 0
3.94251750549302 1 0 0 0
3.23771178955212 1 0 0 0
2.28066087584011 1 0 0 0
1.27885055553634 1 0 0 0
0.719805917469785 1 0 0 0
0.629886344540864 1 0 0 0
0.487676497868961 1 0 0 0
0.415364379477978 1 0 0 0
0.447741516836686 1 0 0 0
0.513096107169986 1 0 0 0
0.300380641419906 1 0 0 0
0.584973495278973 1 0 0 0
0.542386846063891 1 0 0 0
0.746570331102703 1 0 0 0
