spikerate ITI cue push reward
0.452176864200737 1 0 0 0
2.39891345700016 1 0 0 0
2.77121813269332 1 0 0 0
3.37794313963968 1 0 0 0
1.8120173481293 1 0 0 0
0.851700202474603 1 0 0 0
1.56036228872836 1 0 0 0
1.19882799117477 1 0 0 0
0.848601753205003 1 0 0 0
0.257502462090997 1 0 0 0
0.175966187811127 1 0 0 0
0.326390178827296 1 0 0 0
0.0359227815351915 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0797677748778369 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.131540238726302 1 0 0 0
0.144664141316753 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.161479474627413 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
3.10255790827796 1 0 0 0
4.21047915006056 1 0 0 0
5.85618312470615 1 0 0 0
3.83324082940817 1 0 0 0
2.25131149636582 1 0 0 0
2.3218477726914 1 0 0 0
2.47255748399766 1 0 0 0
1.35814393070177 1 0 0 0
1.04965274658753 1 0 0 0
0.774413601902779 1 0 0 0
0.7959661197674 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
