spikerate ITI cue push reward
3.99875032599084 1 0 0 0
3.96756728878245 1 0 0 0
3.25651105958968 1 0 0 0
3.05080792168155 1 0 0 0
2.65505671268329 1 0 0 0
1.9559673673939 1 0 0 0
1.53498019790277 1 0 0 0
1.06960655830335 1 0 0 0
0.810945697594434 1 0 0 0
0.511886017193319 1 0 0 0
0.409044700063532 1 0 0 0
0.363053801265778 1 0 0 0
0.410093503887765 1 0 0 0
0.349877074768301 1 0 0 0
0.387905256502563 1 0 0 0
0.402528985432582 1 0 0 0
0.415878883359255 1 0 0 0
0.413944668252952 1 0 0 0
0.39748279232299 1 0 0 0
0.347459641488967 1 0 0 0
0.283556106296601 1 0 0 0
0.275254058578867 1 0 0 0
0.162927664177914 1 0 0 0
0.217124212213093 1 0 0 0
0.14018295405549 1 0 0 0
0.116598001113744 1 0 0 0
0.115623091005546 1 0 0 0
0.128599210029279 1 0 0 0
0.182976341420726 1 0 0 0
0.0721282340236939 1 0 0 0
0.115393896521709 1 0 0 0
0.109174333942974 1 0 0 0
0.0682240345213359 1 0 0 0
0.01286072529183 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0234704899639837 1 0 0 0
0.045037968448014 1 0 0 0
0.148458730109269 1 0 0 0
0.129462541735847 1 0 0 0
0.285891076600819 1 0 0 0
0.370339352230076 1 0 0 0
0.3397684522497 1 0 0 0
0.283397546809283 1 0 0 0
0.313503387587843 1 0 0 0
0.174085843354987 1 0 0 0
0.137233178975293 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0194384699625516 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0138029454319621 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
