spikerate ITI cue push reward
3.1580202630721 1 0 0 0
3.13075055601075 1 0 0 0
2.76410800870508 1 0 0 0
2.71353992866352 1 0 0 0
2.41735728923231 1 0 0 0
2.43890765705146 1 0 0 0
2.14553996920586 1 0 0 0
1.97259777633008 1 0 0 0
1.80608795199078 1 0 0 0
2.08593718707561 1 0 0 0
2.19345794175752 1 0 0 0
2.1238067856757 1 0 0 0
2.36658520589117 1 0 0 0
2.61486897943541 1 0 0 0
3.17840039497241 1 0 0 0
3.56448400998488 1 0 0 0
3.38871582061984 1 0 0 0
3.52433466468938 1 0 0 0
3.08338348986581 1 0 0 0
3.36533377412707 1 0 0 0
3.4386275219731 1 0 0 0
3.55069938814268 1 0 0 0
3.70523851597682 1 0 0 0
4.10522599122487 1 0 0 0
4.09119809046388 1 0 0 0
5.46215352369472 1 0 0 0
8.11123568564653 1 0 0 0
11.0494039254263 1 0 0 0
12.5219414476305 1 0 0 0
12.9784194286913 1 0 0 0
10.8513891464099 1 0 0 0
9.0499275829643 1 0 0 0
7.72436626721174 1 0 0 0
6.98442873544991 1 0 0 0
5.95934531884268 1 0 0 0
5.01956912921742 1 0 0 0
4.43843862740323 1 0 0 0
4.23175242030993 1 0 0 0
4.11245395662263 1 0 0 0
4.15340170729905 1 0 0 0
4.36931633157656 1 0 0 0
5.12082414934412 1 0 0 0
6.15059467963874 1 0 0 0
7.06563075073063 1 0 0 0
8.09342716820538 1 0 0 0
9.72871494013816 1 0 0 0
9.93590301368386 1 0 0 0
10.5165214044973 1 0 0 0
10.3114668745548 1 0 0 0
10.3477970696986 1 0 0 0
9.28968121297657 1 0 0 0
8.66027874872088 1 0 0 0
8.48794612102211 1 0 0 0
7.64280976727605 1 0 0 0
7.55228381603956 1 0 0 0
6.92268484272063 1 0 0 0
6.96975784376264 1 0 0 0
6.56042050104588 1 0 0 0
6.74577138852328 1 0 0 0
6.70561427250504 1 0 0 0
6.78362161852419 1 0 0 0
7.34433182515204 1 0 0 0
7.68661662004888 1 0 0 0
8.23543593287468 1 0 0 0
8.76120221801102 1 0 0 0
9.36206802725792 1 0 0 0
9.45455569308251 1 0 0 0
9.77605918888003 1 0 0 0
10.080047766678 1 0 0 0
9.62977414019406 1 0 0 0
9.75941610522568 1 0 0 0
9.5256584463641 1 0 0 0
9.44896449800581 1 0 0 0
9.51111665926874 1 0 0 0
8.79084295593202 1 0 0 0
8.76219477504492 1 0 0 0
8.59837071038783 1 0 0 0
8.70637316256762 1 0 0 0
8.25662701390684 1 0 0 0
7.97405571211129 1 0 0 0
7.67253083176911 1 0 0 0
7.1163575630635 1 0 0 0
6.74448435893282 1 0 0 0
6.45623449236155 1 0 0 0
6.4726093551144 1 0 0 0
5.17299672355875 1 0 0 0
4.4994069612585 1 0 0 0
3.82220075698569 1 0 0 0
3.4180210204795 1 0 0 0
2.84880062099546 1 0 0 0
2.57318140938878 1 0 0 0
1.96027709171176 1 0 0 0
1.87639353680424 1 0 0 0
1.69793811801355 1 0 0 0
1.72179246146698 1 0 0 0
1.53266789857298 1 0 0 0
1.57906673848629 1 0 0 0
1.31489295745268 1 0 0 0
1.55679624003824 1 0 0 0
1.7008472350426 1 0 0 0
2.07447161665186 1 0 0 0
2.11071589728817 1 0 0 0
2.39674052863847 1 0 0 0
2.66033736988902 1 0 0 0
3.0414103239309 1 0 0 0
4.87539020832628 1 0 0 0
7.58331548422575 1 0 0 0
10.9517897944897 1 0 0 0
13.3466682163998 1 0 0 0
14.4369413610548 1 0 0 0
14.9315339513123 1 0 0 0
17.0827978290617 1 0 0 0
16.6799195576459 1 0 0 0
15.2009373996407 1 0 0 0
13.476091902703 1 0 0 0
10.753033682704 1 0 0 0
8.03658599033952 1 0 0 0
6.36128464248031 1 0 0 0
4.91635204525664 1 0 0 0
3.92326299333945 1 0 0 0
3.40697902720422 1 0 0 0
3.18109150975943 1 0 0 0
3.62585452967323 1 0 0 0
3.76785435946658 1 0 0 0
5.31229889020324 1 0 0 0
7.42134219035506 0 1 0 0
10.18265937455 0 0 0 0
14.924863120541 0 0 0 0
18.7216999474913 0 0 0 0
19.9387385509908 0 0 0 0
19.4766423664987 0 0 0 0
19.505777861923 0 0 0 0
18.0648618843406 0 0 0 0
18.7908681109548 0 0 0 0
19.242623122409 0 0 0 0
19.2374661564827 0 0 0 0
15.9197570756078 0 0 0 0
14.9276435840875 0 0 0 0
13.0895860493183 0 0 0 0
11.6684738313779 0 0 0 0
10.3982859291136 0 0 0 0
9.46852774359286 0 0 0 0
9.57692891824991 0 0 0 0
8.9882219908759 0 0 0 0
9.62903187610209 0 0 0 0
9.48219583369792 0 0 0 0
10.5545878177509 0 0 0 0
11.249196366407 0 0 0 0
12.2460520360619 0 0 0 0
12.8160060849041 0 0 0 0
12.8725278191268 0 0 0 0
14.6924380678684 0 0 0 0
14.3076051026583 0 0 0 0
14.2437044996768 0 0 0 0
13.7727882247418 0 0 0 0
14.0173712279648 0 0 0 0
14.5098499488086 0 0 0 0
14.5877280738205 0 0 0 0
15.4608334414661 0 0 0 0
16.4996352978051 0 0 0 0
15.839557396248 0 0 0 0
14.7564758080989 0 0 0 0
14.4608123227954 0 0 0 0
14.1244616825134 0 0 0 0
13.1045200396329 0 0 0 0
13.0162099376321 0 0 0 0
12.1651802910492 0 0 0 0
11.8284095078707 0 0 0 0
11.0621305648237 0 0 0 0
9.26149031147361 0 0 0 0
8.30657151527703 0 0 0 0
6.63815625011921 0 0 0 0
5.62120717950165 0 0 0 0
4.70021227374673 0 0 0 0
4.3503693304956 0 0 0 0
3.64054666715674 0 0 0 0
3.10168133000843 0 0 0 0
3.07138654170558 0 0 0 0
2.65905764536001 0 0 0 0
2.70167322014458 0 0 0 0
1.97448994731531 0 0 0 0
2.80696112895384 0 0 0 0
2.51735039637424 0 0 0 0
2.77717917924747 0 0 0 0
2.73168986313976 0 0 0 0
2.73393926909193 0 0 0 0
2.94672569725662 0 0 0 0
2.98730019130744 0 0 0 0
2.90709116961807 0 0 0 0
2.57832786883228 0 0 0 0
2.25684209726751 0 0 0 0
2.40468225092627 0 0 0 0
2.61249762843363 0 0 0 0
2.9869663703721 0 0 0 0
3.41474544256926 0 0 0 0
4.26984875230119 0 0 0 0
4.29937109583989 0 0 0 0
5.12082886416465 0 0 0 0
6.42910983879119 0 0 0 0
6.7547625512816 0 0 0 0
7.35721131786704 0 0 0 0
8.04630061611533 0 0 0 0
9.16669808793813 0 0 0 0
8.94739653449506 0 0 0 0
10.3540542768314 0 0 0 0
11.4272333448753 0 0 0 0
11.5137663669884 0 0 0 0
9.3811871483922 0 0 0 0
8.24641832150519 0 0 0 0
6.87401765026152 0 0 0 0
6.10484951175749 0 0 0 0
5.61531726270914 0 0 0 0
4.76919702487066 0 0 0 0
4.38191794091836 0 0 0 0
4.6885646879673 0 0 0 0
5.20719191990793 0 0 0 0
5.43152703903615 0 0 0 0
5.98641892429441 0 0 0 0
6.80331024341285 0 0 0 0
7.25184811744839 0 0 0 0
7.8780265757814 0 0 0 0
8.68624390568584 0 0 0 0
9.36047022696584 0 0 0 0
9.3532451428473 0 0 0 0
9.66883625369519 0 0 0 0
9.49362362734973 0 0 0 0
9.27411916200072 0 0 0 0
9.394520544447 0 0 0 0
8.72655760031193 0 0 0 0
