spikerate ITI cue push reward
2.71330567193218 1 0 0 0
2.39276487263851 1 0 0 0
2.58032744750381 1 0 0 0
2.70102909416892 1 0 0 0
3.72112591867335 1 0 0 0
3.08903070981614 1 0 0 0
3.92640044447035 1 0 0 0
3.46197219914757 1 0 0 0
3.14028855063953 1 0 0 0
2.17866848106496 1 0 0 0
2.36317663802765 1 0 0 0
1.6436067817267 1 0 0 0
1.32170232245699 1 0 0 0
0.882664187429327 1 0 0 0
0.84082322428003 1 0 0 0
0.613818720012205 1 0 0 0
0.644903030661226 1 0 0 0
1.17946113459766 1 0 0 0
0.883857002918376 1 0 0 0
1.11998507418321 1 0 0 0
0.828285628813319 1 0 0 0
0.673766200634418 1 0 0 0
0.599588815020979 1 0 0 0
0.775487818827969 1 0 0 0
0.861508626258001 1 0 0 0
1.13583658094285 1 0 0 0
1.27585902009741 1 0 0 0
2.2492035641335 1 0 0 0
3.02074078354053 1 0 0 0
2.14296978083439 1 0 0 0
2.93182543828152 1 0 0 0
2.79046283685602 1 0 0 0
2.53547777538188 1 0 0 0
1.20444702042732 1 0 0 0
0.62299952696776 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
2.25807994138449 1 0 0 0
4.57554633612745 1 0 0 0
7.23765551811084 1 0 0 0
10.1122619817033 1 0 0 0
15.4596818611026 1 0 0 0
19.5304658263922 1 0 0 0
22.915942594409 1 0 0 0
22.9413909837604 1 0 0 0
24.8935539275408 1 0 0 0
22.6167165674269 1 0 0 0
19.8509134352207 1 0 0 0
14.4499149173498 1 0 0 0
10.645511909388 1 0 0 0
8.33034259267151 1 0 0 0
5.99096424411982 1 0 0 0
4.19474142836407 1 0 0 0
3.07986974075902 1 0 0 0
2.68946657888591 1 0 0 0
2.29078712254704 1 0 0 0
2.54881713772193 1 0 0 0
2.35088098270353 1 0 0 0
2.11983699409757 1 0 0 0
2.01719321194105 1 0 0 0
1.81514941505156 1 0 0 0
1.51632112101652 1 0 0 0
1.6128447605297 1 0 0 0
1.07302580727264 1 0 0 0
1.15387341065798 1 0 0 0
1.08938929042779 1 0 0 0
0.991310822428204 1 0 0 0
0.721631942724343 1 0 0 0
0.562616718525533 1 0 0 0
0.607076872256584 1 0 0 0
0.456140594906174 1 0 0 0
0.476157099910779 1 0 0 0
0.388019907404669 1 0 0 0
0.250989808591839 1 0 0 0
0.143125242175302 1 0 0 0
0.309194434521487 1 0 0 0
0.254972786933649 1 0 0 0
0.280108721199213 1 0 0 0
0.223557139520381 1 0 0 0
0.17546665185364 1 0 0 0
0.207955949008465 1 0 0 0
0.367929556524871 1 0 0 0
0.426480033638654 1 0 0 0
0.410663531511091 1 0 0 0
0.52505038183881 1 0 0 0
0.73165070352843 1 0 0 0
1.05784827610478 1 0 0 0
1.18257476424333 1 0 0 0
1.86516068060882 1 0 0 0
2.63615563744679 1 0 0 0
2.95815616846085 1 0 0 0
3.78200697014108 1 0 0 0
5.30367158353329 1 0 0 0
5.98885829094797 1 0 0 0
8.13806510996073 1 0 0 0
10.5342235183343 1 0 0 0
14.7009729407728 1 0 0 0
15.876253368333 1 0 0 0
14.8128997534513 1 0 0 0
13.4176281280816 1 0 0 0
10.5101405642927 1 0 0 0
9.19737014919519 1 0 0 0
6.64609670639038 1 0 0 0
5.85207698168233 1 0 0 0
3.88895370997488 1 0 0 0
2.96924880240113 1 0 0 0
2.35491362400353 1 0 0 0
2.25944619160146 1 0 0 0
1.66145185357891 1 0 0 0
1.46875697100768 1 0 0 0
1.53806374873966 1 0 0 0
1.62913122039754 1 0 0 0
1.46355867036618 1 0 0 0
1.41411405638792 1 0 0 0
1.26709805044811 1 0 0 0
1.28867762396112 1 0 0 0
0.934046853217296 1 0 0 0
0.750000377593096 1 0 0 0
0.731831751181744 1 0 0 0
0.634748299489729 1 0 0 0
0.402647069222439 1 0 0 0
0.31298138492275 1 0 0 0
0.409236268751556 1 0 0 0
0.350684014847502 0 1 0 0
0.297100417810725 0 0 0 0
0.422529552452033 0 0 0 0
0.322289481118787 0 0 0 0
0.285339581751032 0 0 0 0
0.270187436399283 0 0 0 0
0.224373165110592 0 0 0 0
0.184442197223689 0 0 0 0
0.13513485976091 0 0 0 0
0.0737845002731774 0 0 0 0
0.0454489641015243 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0.0398443553422112 0 0 0 0
0 0 0 0 0
0.130378638914408 0 0 0 0
0.00310899049438262 0 0 0 0
0.120170643640449 0 0 0 0
0.121866214612965 0 0 0 0
0.168919843417825 0 0 0 0
0.195655463130606 0 0 0 0
0.158344074407069 0 0 0 0
0.307371326925931 0 0 0 0
0.248237050982425 0 0 0 0
0.108871796783205 0 0 0 0
0.0697064697305905 0 0 0 0
0.136143617055495 0 0 0 0
0.156810129738005 0 0 0 0
0.339189267833717 0 0 0 0
0.0711592842890241 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0.524555895026424 0 0 0 0
3.12117443536408 0 0 0 0
6.69520889641717 0 0 0 0
7.33648031018674 0 0 0 0
6.61524618044496 0 0 0 0
4.26712114131078 0 0 0 0
3.88345465762541 0 0 0 0
3.60811123391613 0 0 0 0
2.68071138998494 0 0 0 0
2.05742105026729 0 0 0 0
1.39954195765313 0 0 0 0
1.32642035896424 0 0 0 0
0.928311332245357 0 0 0 0
0.768785132095218 0 0 0 0
0.843827278004028 0 0 0 0
0.858075742144138 0 0 0 0
1.08833877311554 0 0 0 0
1.37244540383108 0 0 0 0
1.81241452810355 0 0 0 0
2.1569806849584 0 0 0 0
2.97785116708837 0 0 0 0
3.61749774310738 0 0 0 0
3.75287397764623 0 0 0 0
3.9778184145689 0 0 0 0
4.35783748980612 0 0 0 0
4.47053683456033 0 0 0 0
4.35924879275262 0 0 0 0
5.99448464345187 0 0 0 0
7.08708929596469 0 0 0 0
10.0724736694247 0 0 0 0
12.7899842336774 0 0 0 0
14.6918236277997 0 0 0 0
14.2403438221663 0 0 0 0
13.6166960000992 0 0 0 0
12.2282550437376 0 0 0 0
10.6765369419008 0 0 0 0
8.4857129259035 0 0 0 0
7.16745259705931 0 0 0 0
4.94704942684621 0 0 0 0
4.47123992489651 0 0 0 0
3.68075381265953 0 0 0 0
3.63911176100373 0 0 0 0
3.63655609544367 0 0 0 0
4.41651162691414 0 0 0 0
5.73021359741688 0 0 0 0
6.48002640809864 0 0 0 0
5.6899503688328 0 0 0 0
4.85289550852031 0 0 0 0
4.27292450331151 0 0 0 0
3.43995029106736 0 0 0 0
2.5842891773209 0 0 0 0
2.25822115316987 0 0 0 0
1.72480317996815 0 0 0 0
1.24042032985017 0 0 0 0
1.19787876610644 0 0 0 0
1.24439237697516 0 0 0 0
1.05458307371009 0 0 0 0
1.27144454745576 0 0 0 0
1.18297468725359 0 0 0 0
1.39751689857803 0 0 0 0
1.00328011467354 0 0 0 0
1.32192949240562 0 0 0 0
0.832929261378013 0 0 0 0
0.742144962714519 0 0 0 0
0.749511338653974 0 0 0 0
0.843744874146068 0 0 0 0
0.289734802208841 0 0 0 0
0 0 0 0 0
2.63587683730293 0 0 0 0
5.70237473584712 0 0 0 0
13.3938958169892 0 0 0 0
22.5178904365748 0 0 0 0
25.021880865097 0 0 0 0
22.844780003652 0 0 0 0
20.0048459228128 0 0 0 0
12.6668707234785 0 0 0 0
8.35933990310878 0 0 0 0
5.61109348200262 0 0 0 0
3.27639096940402 0 0 0 0
1.90692748583388 0 0 0 0
0.836535669805016 0 0 0 0
0.594598339375807 0 0 0 1
0.163457363669295 0 0 0 1
0.073707149567781 0 0 0 1
0.0840694149246701 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0.0472914889542153 0 0 0 1
0.093611470219912 0 0 0 1
0.381476538677816 0 0 0 1
0.343168609106215 0 0 0 1
0.346898657141992 0 0 0 1
0.358936653356068 0 0 0 1
0.331522901433345 0 0 0 1
0.390685861930251 0 0 0 1
0.353658011590596 0 0 0 1
0.426631232357977 0 0 0 1
0.54393297250499 0 0 0 1
0.664184255583677 0 0 0 1
0.687981479131849 0 0 0 1
0.963476239121519 0 0 0 1
1.19727959099691 0 0 0 1
1.54860698967241 0 0 0 1
1.69562568771653 0 0 0 1
17.0349341351539 1 0 0 0
16.6152662131935 1 0 0 0
16.7731395922601 1 0 0 0
15.4724318999797 1 0 0 0
13.0704557523131 1 0 0 0
10.2815844584256 1 0 0 0
7.78316869400442 1 0 0 0
6.17459474597126 1 0 0 0
4.57444932544604 1 0 0 0
3.76454144134186 1 0 0 0
2.93500674888492 1 0 0 0
2.26458586985245 1 0 0 0
2.31340285972692 1 0 0 0
1.86810849118046 1 0 0 0
1.56844941375311 1 0 0 0
1.13839114783332 1 0 0 0
