spikerate ITI cue push reward
0.12143360072514 1 0 0 0
0.139492607559077 1 0 0 0
0.128389234305359 1 0 0 0
0.0183014381036628 1 0 0 0
0.0254213155130856 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.00176260800799355 1 0 0 0
0 1 0 0 0
0.129583404486766 1 0 0 0
0.030653114663437 1 0 0 0
0.117076458991505 1 0 0 0
0.0163976510521024 1 0 0 0
0.134643887577113 1 0 0 0
0.126553968584631 1 0 0 0
0.119407784950454 1 0 0 0
0.0397993317164946 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0231564044952393 1 0 0 0
0 1 0 0 0
0.0493674160679802 1 0 0 0
0 1 0 0 0
0.0307938062178437 1 0 0 0
0.0274928715953138 1 0 0 0
0.0949599998421036 1 0 0 0
0.0929076413740404 1 0 0 0
0.130762957269326 1 0 0 0
0.107747793663293 1 0 0 0
0.142199882247951 1 0 0 0
0.0951346883084625 1 0 0 0
0.00273652403848246 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0449027174909133 1 0 0 0
0.00419925345340744 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0189971215149853 1 0 0 0
0.0174150372913573 1 0 0 0
0 1 0 0 0
0.0197087611013558 1 0 0 0
0.0233531936828513 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0219136286432331 1 0 0 0
0.0204437687898462 1 0 0 0
0.0747542108001653 1 0 0 0
0.0247037496592384 1 0 0 0
0.0755606015445665 1 0 0 0
0.02256336301798 1 0 0 0
0.0765099439377082 1 0 0 0
0.0918356927286368 1 0 0 0
0.0789728273957735 1 0 0 0
0.0640598154859617 1 0 0 0
0.104116997135861 1 0 0 0
0.131856755615445 1 0 0 0
0.0821646499389317 1 0 0 0
0.127904933833634 1 0 0 0
0.0614034361205995 1 0 0 0
0.0626803084742278 1 0 0 0
0.0481074239360169 1 0 0 0
0.137123144668294 1 0 0 0
0.130945102227997 1 0 0 0
0.206737910048105 1 0 0 0
0.28765852584911 1 0 0 0
0.424317498982418 1 0 0 0
0.788549179560505 1 0 0 0
1.15132138307672 1 0 0 0
1.8637242319528 1 0 0 0
2.80935020418838 1 0 0 0
3.509062808007 0 1 0 0
4.68964868923649 0 0 0 0
6.43104140181094 0 0 0 0
8.27603158541024 0 0 0 0
10.5814818525687 0 0 0 0
13.8472609687597 0 0 0 0
15.0645405519754 0 0 0 0
14.8569534067065 0 0 0 0
13.2499362807721 0 0 0 0
10.9193384414539 0 0 0 0
8.62394273281097 0 0 0 0
6.79486605804414 0 0 0 0
5.32469339668751 0 0 0 0
4.07750776503235 0 0 0 0
3.4396531409584 0 0 0 0
3.02468638983555 0 0 0 0
3.15604679053649 0 0 0 0
3.16657312214375 0 0 0 0
3.07557580526918 0 0 0 0
3.10906037339009 0 0 0 0
3.01511160796508 0 0 0 0
2.83277986454777 0 0 0 0
2.47880708775483 0 0 0 0
2.32329015852883 0 0 0 0
1.76946079591289 0 0 0 0
1.46326510002837 0 0 0 0
1.1654562986223 0 0 0 0
1.055501299561 0 0 0 0
0.856715967529453 0 0 0 0
0.723797391401604 0 0 0 0
0.643700062937569 0 0 0 0
0.525950148585252 0 0 0 0
0.435221802035812 0 0 0 0
0.333529384079156 0 0 0 0
0.338887202815386 0 0 0 0
0.268701685854467 0 0 0 0
0.239926263020607 0 0 0 0
0.24784597553662 0 0 0 0
0.242902922764188 0 0 0 0
0.218204524571775 0 0 0 0
0.216960930629284 0 0 0 0
0.214129222513293 0 0 0 0
0.165087612003845 0 0 0 0
0.155854329932481 0 0 0 0
0.133156532683643 0 0 0 0
0.152309157783748 0 0 0 0
0.113076136585732 0 0 0 0
0.151369093146059 0 0 0 0
0.130797434394481 0 0 0 0
0.133994828047435 0 0 0 0
