spikerate ITI cue push reward
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0331457258653245 1 0 0 0
0.132963917621964 1 0 0 0
0.244755861785961 1 0 0 0
0.256990359048359 1 0 0 0
0.379957394670782 1 0 0 0
0.383758411317103 1 0 0 0
0.202250712391105 1 0 0 0
0 1 0 0 0
0.0555762544536265 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0798447522356582 1 0 0 0
0.124532544930389 1 0 0 0
0.24664306329214 1 0 0 0
0.0610116039752029 1 0 0 0
0.0253304224315798 1 0 0 0
0.147299426316749 1 0 0 0
0.148604223795701 1 0 0 0
0.474699209746632 1 0 0 0
0.410188687965274 1 0 0 0
0.482221828860929 1 0 0 0
0.60701369693561 1 0 0 0
0.456849875263288 1 0 0 0
0.167052561664605 1 0 0 0
0 1 0 0 0
0.272681601927616 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0330003422277514 1 0 0 0
0.0481454662804026 1 0 0 0
0 1 0 0 0
0.00160914350999519 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
