spikerate ITI cue push reward
4.07511708908714 1 0 0 0
4.51010384131223 1 0 0 0
6.37096230639145 1 0 0 0
5.25691144866869 1 0 0 0
4.62295114994049 1 0 0 0
4.27777366712689 1 0 0 0
2.96447816072032 1 0 0 0
3.6007096641697 1 0 0 0
5.141694273334 1 0 0 0
7.89648154750466 1 0 0 0
11.4104722160846 1 0 0 0
13.0096626235172 1 0 0 0
10.601282119751 1 0 0 0
8.24436679249629 1 0 0 0
5.54326816927642 1 0 0 0
3.86888615321368 1 0 0 0
2.66312339226715 1 0 0 0
1.57630908688589 1 0 0 0
1.13034987589344 1 0 0 0
0.567336546737351 1 0 0 0
0.250037061050534 1 0 0 0
0.202335837457213 1 0 0 0
0.124684027014155 1 0 0 0
0.340040445735212 1 0 0 0
0.263103004726872 1 0 0 0
0.390150446037296 1 0 0 0
0.449276529252529 1 0 0 0
0.281453646948648 1 0 0 0
0.29970122341183 1 0 0 0
0.312958011818409 1 0 0 0
0.340442152264586 1 0 0 0
0.387451804272132 1 0 0 0
0.351519187461236 1 0 0 0
0.425629280016437 1 0 0 0
0.413978672440862 1 0 0 0
0.364409521353082 1 0 0 0
0.503695714726859 1 0 0 0
0.601298156652774 1 0 0 0
0.633710915280972 1 0 0 0
0.659605087093951 1 0 0 0
0.906565495824907 1 0 0 0
0.932357070269063 1 0 0 0
1.12470603198744 1 0 0 0
1.21473950275686 1 0 0 0
0.900894403457642 1 0 0 0
0.749882266973145 1 0 0 0
0.554546997591387 1 0 0 0
0.532857324287761 1 0 0 0
0.245726431785442 1 0 0 0
0.195546682903114 1 0 0 0
0.0820712143649871 1 0 0 0
0.072468348662369 1 0 0 0
0.0606551770943042 1 0 0 0
0.0430749241786543 1 0 0 0
0 1 0 0 0
0.0497294604429044 1 0 0 0
0.0917906866106932 1 0 0 0
0.115066349280823 1 0 0 0
0.0560946791665629 1 0 0 0
0.0966464194789296 1 0 0 0
0.245266310230363 1 0 0 0
0.198651290702401 1 0 0 0
0.299878090118 1 0 0 0
0.225785750444629 1 0 0 0
0.332718436766299 1 0 0 0
0.388564400964242 1 0 0 0
0.63336639868794 1 0 0 0
0.665022264001891 1 0 0 0
1.00129979546182 1 0 0 0
1.07433313678484 1 0 0 0
1.58775286399759 1 0 0 0
2.12207037839107 1 0 0 0
2.49260617420077 1 0 0 0
2.29553290409967 1 0 0 0
2.3791165149305 1 0 0 0
2.1448548650369 1 0 0 0
2.22530157770962 1 0 0 0
2.13962877751328 1 0 0 0
1.98860043019522 1 0 0 0
1.53870643407572 1 0 0 0
1.72030927205924 1 0 0 0
1.44000703585334 1 0 0 0
1.68118173314724 1 0 0 0
1.62096368148923 1 0 0 0
1.81689638702665 1 0 0 0
1.68191382545047 1 0 0 0
1.40548076888081 1 0 0 0
1.46753426815849 1 0 0 0
1.09244028863031 1 0 0 0
0.946651700360235 1 0 0 0
0.799717381596565 1 0 0 0
0.816546344140079 1 0 0 0
0.598271883063717 1 0 0 0
0.582974131248193 1 0 0 0
0.52014452739968 1 0 0 0
0.532679950993042 1 0 0 0
0.448258448159322 1 0 0 0
0.420913796915556 1 0 0 0
0.329898626659997 1 0 0 0
0.230686232498556 1 0 0 0
0.0738107119104825 1 0 0 0
0.127155103655241 1 0 0 0
0.0245561377596459 1 0 0 0
0.046273832595034 1 0 0 0
0 1 0 0 0
0.128627103180179 1 0 0 0
0.060590870816668 1 0 0 0
0.127803346913424 1 0 0 0
0.224457219701435 1 0 0 0
0.223729761614777 1 0 0 0
0.358123706973856 1 0 0 0
0.339358857672778 1 0 0 0
0.347569073710474 1 0 0 0
0.372761533071753 1 0 0 0
0.367597773220041 1 0 0 0
0.366063695764751 1 0 0 0
0.381188282517542 1 0 0 0
0.418538551457459 1 0 0 0
0.468149497464765 1 0 0 0
0.411526489187963 1 0 0 0
0.398219202907057 1 0 0 0
0.382671918487176 1 0 0 0
0.31198206852423 1 0 0 0
0.258164154274709 1 0 0 0
0.333764910465106 1 0 0 0
0.504774368891958 0 1 0 0
0.428033712523757 0 0 0 0
0.464419688796625 0 0 0 0
0.528325981576927 0 0 0 0
0.698754258337431 0 0 0 0
0.651094749628101 0 0 0 0
1.08773814827146 0 0 0 0
1.16941897431388 0 0 0 0
1.8611402483657 0 0 0 0
1.82023728848435 0 0 0 0
2.2574806062039 0 0 0 0
1.81833472743165 0 0 0 0
1.70170702040195 0 0 0 0
1.62890712090302 0 0 0 0
1.42272555967793 0 0 0 0
1.0854241445486 0 0 0 0
1.11430214019492 0 0 0 0
1.04789945908124 0 0 0 0
0.83297586752451 0 0 0 0
0.973738102857169 0 0 0 0
1.69620726956055 0 0 0 0
2.57997091102879 0 0 0 0
2.93379570939578 0 0 0 0
4.04605729272589 0 0 0 0
3.5423138178885 0 0 0 0
3.54177528060973 0 0 0 0
3.89543065102771 0 0 0 0
3.72716458514333 0 0 0 0
3.38247790932655 0 0 0 0
3.13667487353086 0 0 0 0
2.99676656140946 0 0 0 0
2.29702581418678 0 0 0 0
2.26362165994942 0 0 0 0
1.75538417533971 0 0 0 0
1.83169462252408 0 0 0 0
1.62629567785189 0 0 0 0
1.66478686151095 0 0 0 0
1.50497825234197 0 0 0 0
1.31680935737677 0 0 0 0
1.06665981002152 0 0 0 0
0.843740272102877 0 0 0 0
0.807599768450018 0 0 0 0
0.612954725511372 0 0 0 0
0.564429693440616 0 0 0 0
0.565801981792902 0 0 0 0
0.537119554792298 0 0 0 0
0.715460635547061 0 0 0 0
0.594659417401999 0 0 0 0
1.12901870488713 0 0 0 0
0.96629876861698 0 0 0 0
